SNR,F1 score y_hat,F1 score y
0,0.5471469835954578,0.5273967572371941
5,0.6598398274031336,0.6986010717408652
10,0.7997656290651287,0.794653738493657
15,0.8104043589873084,0.8020545250006604
20,0.8116933307650303,0.8063342214064401
25,0.8238034017242135,0.8071465784759404
30,0.8187699201397551,0.8034380956015317
35,0.8233273012784981,0.8050265760512065
40,0.8249421265895022,0.8106697541048137
45,0.8189215209179578,0.8065121643898863
50,0.8220978153963229,0.8067147842887785
-10,0.019166666666666665,0.015774600504625737
-5,0.19790520695779074,0.2796424730647047
0,0.5655103042975491,0.5742656828023939
5,0.7293796578074979,0.7528462185309183
10,0.7901611861437442,0.7841284419872744
15,0.787052582352417,0.7889073890925851
20,0.8078425511034206,0.7851515309008137
25,0.8100970073158582,0.7867513579742208
30,0.8084902303164997,0.7872819564682427
35,0.8091922955530659,0.7922410846669208
40,0.8002519726454699,0.7905360548288985
45,0.7975252313659336,0.7899180108900115
50,0.7976360563931817,0.7916230407280337
-10,0.02366125760649087,0.06577601060176151
-5,0.20443970964707897,0.26825480649231565
0,0.5072326520225421,0.5559109257155057
5,0.6895882759055547,0.7305856566002372
10,0.7415122420058838,0.7318036537960267
15,0.759536242910856,0.765686203719817
20,0.7716548959140288,0.77879803057449
25,0.7814912950826264,0.7756972898576857
30,0.7859609669320904,0.7806552717246381
35,0.7747456920397393,0.7816064471700928
40,0.7968708884770577,0.7816064471700928
45,0.7933880137506496,0.7816064471700928
50,0.7928607974587274,0.7816064471700928
-10,0.0,0.018661257606490872
-5,0.3153861979574438,0.3350439266870844
0,0.5026084813287699,0.49624884537468744
5,0.676036942246437,0.703285581245336
10,0.7936733037922102,0.7557647131586978
15,0.7911185877732552,0.7966600058929509
20,0.8009022573749606,0.7876987560055121
25,0.8006710243910444,0.7972169530701649
30,0.8088943045039713,0.795148123350476
35,0.7930535838223005,0.7945185403717523
40,0.8080788244398376,0.7945185403717523
45,0.8080788244398376,0.7940194739008549
50,0.8080788244398376,0.7929329547861668
-10,0.051526800873150626,0.1098476189700777
-5,0.1567942915232049,0.22331359792107247
0,0.602998840881721,0.5881404701645335
5,0.6980742352358411,0.7229036625478111
10,0.789093699519483,0.7883116199901953
15,0.7658928829131311,0.79245706067626
20,0.7955226199748843,0.8036207013719112
25,0.8124601227944828,0.7942096503007535
30,0.8088452109740658,0.8015906005446947
35,0.8120886390749484,0.8015925896282614
40,0.8125298911438446,0.8015480515396305
45,0.8140692799197708,0.8028873372539161
50,0.8122109756224422,0.8015212170353371
-10,0.006060606060606061,0.01576470588235294
-5,0.21403807487231946,0.26238168641394444
0,0.5771026433715114,0.5431557117103273
5,0.7215617504330136,0.7276986393933728
10,0.7524114185618866,0.7632437117283424
15,0.7659106221374757,0.7783826080618239
20,0.7731635749197989,0.7777655026627862
25,0.791413804417772,0.7792502634969918
30,0.7848287898451413,0.7889740984407709
35,0.7716093195415119,0.7830195722119481
40,0.7929687991343068,0.7846938492286908
45,0.7950593914688016,0.7846938492286908
50,0.793430365182241,0.7846938492286908
-10,0.007407407407407407,0.03697935070937595
-5,0.19548222885418773,0.26952272556200296
0,0.5125718254744867,0.5401178130644896
5,0.7070117938218872,0.7251147841828132
10,0.7281775981842492,0.7662530683311739
15,0.7589349468111235,0.7840902264596821
20,0.7772780441333392,0.7717178491649047
25,0.7730528888234064,0.7733284447723793
30,0.7753772121745267,0.7761946569726736
35,0.7593385903349488,0.7705297718663953
40,0.7836673878626448,0.7705297718663953
45,0.7867329269746957,0.772127945382377
50,0.7856255507498442,0.7726600976809317
-10,0.0,0.006666666666666666
-5,0.15501098357343857,0.23612305918083948
0,0.5239697829613474,0.5381717572880882
5,0.7023215745456832,0.7018550646663756
10,0.7999738594058952,0.7726391290737188
15,0.8027099215931515,0.7939289469128104
20,0.8186358461866016,0.7948999273387392
25,0.8112566368229561,0.799892297647079
30,0.8096133428181685,0.8017767172119802
35,0.8183013408538565,0.8076542357697744
40,0.811080475744624,0.8042397713991722
45,0.811080475744624,0.805711590071347
50,0.811080475744624,0.8036384193396398
-10,0.011692307692307693,0.05378109457230725
-5,0.19993005816971882,0.2582697246607021
0,0.5570070583550539,0.5414063545658548
5,0.6935251440332741,0.674059424052021
10,0.7859173014004507,0.7623657128578948
15,0.7538697030043646,0.7729919718058917
20,0.774353108626889,0.7820841511908152
25,0.779161435383289,0.7872475959120077
30,0.7733715180849232,0.7859242136264873
35,0.7714248754431591,0.7812551622428574
40,0.7768402070085393,0.7844216133167787
45,0.7781464479374217,0.7831496834922174
50,0.7781464479374217,0.7831496834922174
-10,0.0,0.0038461538461538464
-5,0.18703835528040613,0.2342831708166777
0,0.5366925244043509,0.49127018060341776
5,0.7011126777526135,0.7002389736068216
10,0.7596480976047075,0.7479281667810624
15,0.742741538943935,0.7480697961802363
20,0.7585650559516959,0.7483014376305326
25,0.7586773941409197,0.7530769332313205
30,0.7580963410202053,0.7553005788188089
35,0.7535392551522813,0.7583526887837232
40,0.768332547283658,0.7620960042917446
45,0.7720768762709537,0.7588111789712001
50,0.7715681428457971,0.7588111789712001
-10,0.010533610533610533,0.01507906507906508
-5,0.2070924158745456,0.21133313918371716
0,0.5550524337999485,0.49864738999001235
5,0.722240279307982,0.7271551635689938
10,0.752168220547078,0.7532018118545988
15,0.7613911292784346,0.7835214091464091
20,0.7777511224693632,0.7770192035191223
25,0.7942013435888258,0.7815171701609831
30,0.7912416137557686,0.7808392290643027
35,0.7768597314539865,0.7780950130786588
40,0.7863687625952711,0.7790699801405824
45,0.7901433890347875,0.7781365263616001
50,0.7918834852954318,0.7781365263616001
-10,0.01110277569392348,0.06242239842645523
-5,0.22313955821055212,0.2559693574273784
0,0.5687194877194878,0.5745863141572661
5,0.711546936722558,0.6925494343311297
10,0.7806816142763473,0.7538148793987685
15,0.7816490248337323,0.790428112999528
20,0.7937324828609548,0.7896667214179015
25,0.7953224906319879,0.7856012832262278
30,0.7831708671461793,0.7960375569963993
35,0.7889956293450624,0.7923295352978802
40,0.7809755195682817,0.788163606638437
45,0.7847121812713369,0.790963415079301
50,0.7847121812713369,0.7900073292020893
-10,0.01818181818181818,0.0
-5,0.2618144698738939,0.32321178479427337
0,0.5943058450652638,0.5314171247612001
5,0.6761768691216323,0.6528724775070751
10,0.7582166683666165,0.7626744818673563
15,0.7522053161461673,0.7716300927725881
20,0.7604490119721887,0.7822847073010555
25,0.7823590078351662,0.7799566067093978
30,0.7856542403543489,0.7777454299176111
35,0.7677088124913489,0.7770836271182843
40,0.7942813671566207,0.7793233502839937
45,0.7966035732524117,0.776424098275498
50,0.7942813671566207,0.7772357160759765
-10,0.0,0.024100976422957845
-5,0.20546594157139947,0.30009486012281594
0,0.512045089241655,0.5274479634501152
5,0.679806620544247,0.696600191096187
10,0.7653641706749996,0.755396678624418
15,0.7660526375811164,0.7519107084850495
20,0.7743582155833615,0.7693401748050477
25,0.7786687883173429,0.7661100570418361
30,0.7772149806422203,0.7689987741096305
35,0.7712143015082316,0.7721580149016012
40,0.7729777710813364,0.7738630275032957
45,0.7729777710813364,0.7715569478387254
50,0.7729777710813364,0.7715569478387254
-10,0.025422867513611613,0.0643909298949867
-5,0.24546332282489686,0.290059842763858
0,0.5254310498504786,0.522962680979755
5,0.6883992821151094,0.7039124003758864
10,0.7363060916365085,0.7770282182406465
15,0.7548170022731646,0.7825476243982623
20,0.7776368912159339,0.7992486168316734
25,0.7959300702861528,0.7966888980110403
30,0.8025682871851553,0.7945506825875579
35,0.7628822594136477,0.8007579857436895
40,0.8059607668580628,0.8007579857436895
45,0.8075974034946996,0.8007579857436895
50,0.8049731125370754,0.8007579857436895
-10,0.011764705882352941,0.024895330112721416
-5,0.2018502286360294,0.26560707822257174
0,0.5536444498849639,0.5456770461515752
